admin_page_cnt,admin_duration,info_page_cnt,info_duration,product_page_cnt,product_duration,bounce_rate,exit_rate,avg_page_val,special_day_0_1,month_raw,op_sys,browser_type,region,traffic_type,visitor_type,weekend,revenue,month_num,session_id
1,0.0,1,66.4,14,668.3166667,0.014285714,0.028571429,44.89345937,0.0,Oct,4,2,1,20,returning_visitor,True,True,10.0,9c2a12357f058d862fd487ba95a413a14b109940cb03c6aec6122c9f6f5fb544
7,397.2644444,1,246.8,23,672.2644444,0.032051282,0.046153846,0.0,0.0,Oct,3,2,4,1,returning_visitor,False,False,10.0,be5755b5ec0832a561a3804e835fe604384206da724caa9f861e1d838938a840
7,105.4666667,0,0.0,44,778.9666667,0.0,0.004166667,37.92414395,0.0,Aug,2,2,6,2,new_visitor,False,True,8.0,a0343b55acac308acb90544e298335e5b6cac6bd0a17204830cec56ec62c225d
9,306.46,0,0.0,40,550.7095238,0.0,0.00952381,0.0,0.0,Sep,2,2,1,2,returning_visitor,False,False,9.0,650e9514e3bf055a94b594e4eb81ed8d9a0f2196686a97118cda5598a8f207c8
3,67.86666667,2,12.0,16,393.0,0.0,0.015,0.0,0.0,Sep,2,10,1,5,new_visitor,False,False,9.0,9d61f5417b10dd211dd77d165985386611c31edde3839ef74adf7fc67c522a3a
5,140.6,0,0.0,81,2408.312828,0.002554278,0.007459475,23.07581495,0.0,Oct,2,4,1,2,returning_visitor,False,True,10.0,f00e1e5ec4e746edeb29692edcb5c0dec621631468330146191dc14cfd091d90
5,60.8,0,0.0,3,20.6,0.0,0.033333333,0.0,0.0,Aug,2,5,5,2,new_visitor,True,False,8.0,300d6764d5d951f6ea719a3ce412a4beb23b678730f464180f739da20d6c83ae
0,0.0,0,0.0,101,2611.747653,0.004356436,0.029287373,0.0,0.0,Oct,2,2,1,1,returning_visitor,False,False,10.0,823665a961ed9231b0f2cfd3286263db029a350409b97e74875c3942b93bab86
0,0.0,0,0.0,27,458.2560317,0.007407407,0.022222222,38.12368584,0.0,June,1,1,2,2,returning_visitor,False,True,,2387e3aaa01b033fc20f559f9feec178e41024e5e71fa720b7281dc0f77c3e86
3,96.8,0,0.0,29,2041.626667,0.026075269,0.047324629,0.0,0.0,Sep,2,2,3,1,returning_visitor,False,False,9.0,0c187a873bc6ec0086f5832037dcb417827afd3676f39329e89177b5b60e4a61
9,779.0,0,0.0,15,1386.35,0.016666667,0.02747619,6.344631767,0.0,Aug,1,2,1,4,returning_visitor,False,False,8.0,d468afa3e3f5d0554d9e96612036c555d2e9bc0f6112ff408719ceb98abd5ba0
7,778.4,0,0.0,17,827.5333333,0.0,0.018181818,0.0,0.0,Sep,1,2,6,2,returning_visitor,False,False,9.0,afaca5c11a701468c8b3c18d25ea1f08699aad350ee30201e8d39908ee91571c
2,28.05714286,0,0.0,73,2260.857143,0.002666667,0.018933333,0.0,0.0,June,2,2,7,4,returning_visitor,True,False,,f010be18efe24b89eb158f4e33fe9e84d7e405745082c0356b1efc6986191f6f
0,0.0,0,0.0,10,158.3666667,0.0,0.0,54.9950922,0.0,Jul,2,2,1,1,returning_visitor,False,True,7.0,944835d002497d177a6d4bf6bd535bb3aa35f0b750c441a556369d47283ea14b
2,76.6,0,0.0,33,1932.716667,0.0,0.025196078,0.0,0.0,Aug,2,2,4,13,returning_visitor,False,False,8.0,cdbe559fe88cc45e63a86228c202d5b9f289318e10df01076aec38b95ee16dde
2,134.0,0,0.0,15,284.1,0.0,0.011764706,0.0,0.0,Nov,2,4,8,2,new_visitor,False,False,11.0,73a0a8d90cb250bd312edca8165759a99312820d5460deffa5a37a869eb154a3
1,18.2,0,0.0,58,2007.206667,0.003448276,0.027298851,0.0,0.0,Jul,4,2,8,1,returning_visitor,False,False,7.0,68da92de5b73126c51fb9dcac2e7a339d4733614a44febe131b8390386ad5cf5
5,368.4,0,0.0,14,481.9666667,0.010526316,0.031578947,0.0,0.0,Sep,1,1,1,2,returning_visitor,False,False,9.0,be897a9e4c25e848d3a903a5bbe6cfe427cb195cdbef702ea6a1fea3550704b9
7,54.33333333,0,0.0,9,619.5333333,0.0,0.025,0.0,0.0,Oct,4,5,3,11,returning_visitor,False,False,10.0,977214a83e0cdcce2d131068accb6d85968791ca0ad0a45fc3496bc05e1ae17b
5,87.8,0,0.0,38,842.4235931,0.0,0.011382114,52.28594057,0.0,Oct,1,1,1,2,returning_visitor,True,True,10.0,ebf4b28f8be695ea12d0ecb23675d7447a6f3bfc5b72106e8bd71ff9e1d45ae7
7,58.6,0,0.0,20,585.8833333,0.017391304,0.044637681,0.0,0.0,Jul,1,1,1,4,returning_visitor,True,False,7.0,0e06814657574a7e28a3301680a36a6d385259dd5c48ec2f083513ce70380052
0,0.0,0,0.0,12,599.6133333,0.0,0.020833333,0.0,0.0,Nov,2,2,4,20,returning_visitor,True,False,11.0,8f07f1bf7422c015ba6891a9f186a23580a39a68f29c822d2eed50dbb066e69e
2,190.4,1,274.0,39,1321.853333,0.00952381,0.018253968,0.0,0.0,Aug,2,2,8,4,returning_visitor,False,False,8.0,aaf2494579c1fc5a56287ddebff5a2b4e9eddebd871e3418da2b7733862860b1
0,0.0,0,0.0,5,60.9,0.04,0.12,0.0,0.0,Aug,1,1,1,3,returning_visitor,False,False,8.0,d206e11a50bba685d0253f321d8eeac902aecc117eb6cad70d4f72cb28fcf830
0,0.0,0,0.0,8,321.2333333,0.0,0.0125,0.0,0.0,Jul,3,5,1,1,returning_visitor,False,False,7.0,b0eb0057993e748dd3e6d3efd3d688d1316c986336150e48d64ec1afb837ff8c
2,213.6,4,108.0,19,989.3333333,0.029166667,0.0375,0.0,0.0,June,1,1,1,2,returning_visitor,True,False,,a575d513051ca7b38fdadd95d0215f1c0d6dadec47ff28509fa07e10483050db
14,293.6333333,3,11.5,182,3539.944615,0.010209424,0.033524993,0.702086761,0.0,Aug,2,5,1,1,returning_visitor,False,False,8.0,76e19251080b012eb0e6ae819bf6e586e8d80e58500931d13270a236c8e9bb85
2,7.0,0,0.0,15,533.11,0.011111111,0.05,4.307627247,0.0,Nov,2,2,1,3,returning_visitor,False,False,11.0,348d86e68f9a3fe62d833afc2ea139344f207995a84c5bcf71064e65190dce06
1,22.2,0,0.0,16,694.4549784,0.0,0.001470588,54.91911804,0.0,Sep,2,2,7,2,new_visitor,False,True,9.0,876d3d831daa945880022342561609ac6059f8bc0c4380cbcff340902e54f951
0,0.0,0,0.0,4,6.0,0.1,0.15,0.0,0.0,June,2,2,2,4,returning_visitor,False,False,,af042fa7b22e9dcc058279e88c8a9bb40035ecc3aee33fad49ba63bd1a2766d9
0,0.0,0,0.0,16,709.4,0.1125,0.145833333,0.0,0.0,Aug,2,2,9,1,returning_visitor,False,False,8.0,b62ce2e4d5d8a099d6dcbd40087865a8893aa77638667999a1bf68e4ed04aa51
8,126.0,1,13.4,13,217.7166667,0.033333333,0.062,0.0,0.0,Oct,2,2,1,13,returning_visitor,False,False,10.0,c8f86202b2626cf412cc6c0f897728f66248d72a0dc596c7b401ebf42948934e
4,54.93333333,0,0.0,35,1126.666667,0.0,0.005952381,28.32886648,0.0,Jul,2,2,7,2,returning_visitor,False,False,7.0,a707c328409aefc8765c23f578d6e964b97ce6a8af03fd31309806d4cee2c836
0,0.0,0,0.0,6,1054.3,0.066666667,0.1,0.0,0.0,Jul,2,12,6,3,returning_visitor,False,False,7.0,c928d0c429bb0c7fdd14fd88b5e9e64a798cd8992f761fb546f3f606403812f0
1,27.2,0,0.0,21,1003.658333,0.010526316,0.019064327,0.0,0.0,Oct,3,2,4,20,returning_visitor,False,False,10.0,916c3dee10ce9bf3a3000ad90251b6bd3139bf9dd8269eedd74a398a136e6ce7
6,322.35,0,0.0,33,1845.394615,0.0,0.009714286,39.42556512,0.0,Jul,2,2,1,1,returning_visitor,False,True,7.0,705777cb29d2cb997a8170dadb6dadd24187472e474df64b10a38f98d75495c4
1,52.4,0,0.0,13,447.2,0.0,0.007692308,42.30391708,0.0,Aug,1,1,1,20,returning_visitor,True,True,8.0,24315aad080eb3b8d6a4b99a4d54d521cc16288b3e32d036fe4a443f81f45108
9,96.18666667,1,35.2,63,1345.136667,0.029166667,0.053287037,2.10185027,0.0,Jul,2,2,9,13,returning_visitor,False,False,7.0,4dddcf62215966fefa11b3b65a2af4579386ff05a472f91876c6249aa4f04328
16,254.253245,3,223.15,221,6606.726779,0.005533063,0.016561375,4.083948025,0.0,Oct,4,1,4,1,returning_visitor,False,True,10.0,8394d44dbbdf8ccbe9f73de18fb52d477b7ff0b3c52c00b1d1c2f99edb575981
4,169.2,0,0.0,14,315.4666667,0.0,0.011111111,34.75023292,0.0,Jul,2,2,1,2,returning_visitor,True,True,7.0,c0739c0750376c0ca037068ebe4c1c57e0befe2392778d43e5dc2bf17cc6f8c0
3,86.95,6,173.2,17,481.31,0.0,0.0,27.69500776,0.0,Nov,2,2,9,20,new_visitor,False,True,11.0,7d207f916cda2f05ee76ac21bd0671fdb820863c496acb8412ddd46fe45617a3
5,49.8,0,0.0,32,955.3333333,0.01875,0.0390625,0.0,0.0,Aug,2,2,1,13,returning_visitor,False,False,8.0,14d04dae7e11a2ef1dca8a586fd81aa0ab89bb94c8f025e139abf4bb7a1b3db3
2,15.0,0,0.0,11,223.4666667,0.0,0.028571429,0.0,0.0,Sep,2,2,3,6,new_visitor,True,True,9.0,88f476f0b3c216097b449bd4fc4992f27d01d94e175b41749d3d4b262d69be2e
0,0.0,1,0.0,17,982.757619,0.0125,0.035416667,0.0,0.0,Sep,2,5,2,1,returning_visitor,False,False,9.0,193d4fc7f6e6f55d0090c3234f1c3f5d6f2d6d5085b05bd5272002c972c07268
2,298.2,0,0.0,48,1850.116667,0.004081633,0.004421769,7.56292207,0.0,Nov,1,1,2,2,returning_visitor,True,True,11.0,96e408a875059d2a81e5f9c27910092dc5097cdaad564d43dc0d437f01bbe59f
4,275.1,1,16.6,229,6984.611525,0.017126437,0.021755245,0.780905815,0.0,Aug,3,2,8,13,returning_visitor,False,False,8.0,8ef08ab37140c2f550d67cf58740a67219b2dac7ebd68af7bb71da6c3c2e8da2
1,29.2,1,322.4,10,126.9333333,0.014285714,0.036904762,13.59420027,0.0,Sep,2,2,1,2,returning_visitor,False,True,9.0,17ee48fbd7eb5f52e0ce805e8fc49bcb5439b78f27c4e5e88abeadfe02cea4e2
2,53.4,0,0.0,3,66.4,0.0,0.04,0.0,0.0,Oct,1,1,4,3,returning_visitor,True,False,10.0,e3decdcfbebb5039cd3552bb1e47215ab5dc0293f4b03dbff9d0242eb3296688
2,46.4,0,0.0,30,2559.433333,0.027586207,0.064367816,0.0,0.0,Sep,3,2,6,1,returning_visitor,True,False,9.0,4abefe85fd737b610867ce5576f9f3311983fadb2916993c3b99d0b79ea66d0d
5,118.9,4,380.7,4,188.4,0.0,0.006666667,0.0,0.0,Oct,4,2,1,4,returning_visitor,False,False,10.0,a228015346cc9f4f0022f1a6f62270094e560f53e7c43e9a68e36de2c3256e01
11,169.8833333,2,160.4,25,489.15,0.0125,0.0171875,0.0,0.0,Aug,3,2,3,5,returning_visitor,True,False,8.0,18d17a309d22e6478ea807890c53aa8e7ef7734b3b23fd7916f7a0c2eae39b4e
1,0.0,0,0.0,10,645.2,0.03,0.05,0.0,0.0,Jul,3,2,4,1,returning_visitor,False,False,7.0,dd800602550ac4a8b8209cdacece3ba4226ebc9a6eb9c7673bdfd04fe64e487e
1,12.0,0,0.0,4,63.4,0.0,0.04,0.0,0.0,Oct,1,8,6,20,new_visitor,False,False,10.0,0ddeb54364c6aff2bf5740a8d58b6f949944f9d9a73c5bb14bcbf73681833867
1,21.2,0,0.0,0,0.0,0.05,0.1,0.0,0.0,Oct,1,1,1,5,returning_visitor,False,False,10.0,3b533c4f9ac25098d8e4bcf9e247a0241db6473743072696b8ab2a274b5809b7
1,26.2,0,0.0,13,245.1666667,0.0,0.0,58.9241766,0.0,Aug,2,5,3,4,new_visitor,False,True,8.0,01eda7721b2fc8a585a8bc50db64889b1c17af220007217b1ff7c0391f2bad4f
4,206.0666667,0,0.0,9,113.4333333,0.0,0.018181818,0.0,0.0,Oct,2,2,1,6,returning_visitor,False,False,10.0,c05fbc830ce2a1bede5a671a719b587d99082797718291b175412153fd0dcb64
1,3.0,0,0.0,24,342.0,0.024,0.048,0.0,0.0,Oct,2,2,1,1,returning_visitor,False,False,10.0,2ee30f09ccdb53099bdd4be26af985664e5c8afb3e2fce6d20f5ee4399f85c71
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,13,returning_visitor,False,False,11.0,79f5fa985b847e694fe6f1816358deb998910ed4ef0cd50889eac381d7293af8
10,264.9,1,14.8,24,718.9566667,0.0,0.003448276,0.0,0.0,Oct,3,2,1,4,returning_visitor,False,False,10.0,babab1ef0a16e782a261df3e0e533e5fc7e559db183b0107edb7a6c8c44193ad
0,0.0,0,0.0,113,1341.632619,0.004804805,0.011846847,0.0,0.0,Jul,2,2,1,13,returning_visitor,False,False,7.0,a399cf642c605325c6ad41c8bfc0d0dcee7c984f24e386ee7f20652a85977c5e
0,0.0,0,0.0,22,641.5166667,0.00952381,0.00952381,34.5222117,0.0,Oct,1,1,1,2,returning_visitor,False,False,10.0,bdf1d10c4f050c2508619dda7ca6d7d99bedaf7b14c5f33ae19029239565a8d4
0,0.0,0,0.0,17,477.7166667,0.0,0.0,0.0,0.0,Sep,2,2,6,2,new_visitor,True,False,9.0,af2bb184d010416bdb1105eb2abac69d056379198274318e6c2409fada07d1c0
1,29.2,0,0.0,13,199.2844444,0.0,0.0,0.0,0.0,Jul,1,1,1,4,returning_visitor,False,False,7.0,05ae156294085be78cbc0c9f8ad20a5fdf609fe45fa53dae12162918ae9426a3
7,101.0833333,0,0.0,26,349.1166667,0.006060606,0.023484848,39.41924911,0.0,Aug,2,4,3,4,returning_visitor,False,False,8.0,8559c0e0e65fd427db64fe83c004a9d7b0022282f60f83cfe8b4a274226633c9
0,0.0,0,0.0,4,166.9,0.0,0.0,0.0,0.0,Aug,3,2,4,4,new_visitor,False,False,8.0,48a9a69fd37e89a8740ebc887a342b13960c3864eee0d0dd65a36599994ab94d
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Oct,3,2,2,3,new_visitor,True,False,10.0,0a6f32cc717d675d6c224b3f26fb957e1f1d67fd39412584a68751c9a090bf50
1,39.2,0,0.0,26,1210.917778,0.014814815,0.014814815,2.480024644,0.0,Nov,4,2,1,1,returning_visitor,False,True,11.0,a2295f160daee4658fb4d65c9f5f6cc09ed5832a0ec9d9808ee351d466997f71
6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0.0,Nov,2,4,5,2,new_visitor,False,True,11.0,814dc05d6c1ae01721ee4da4cc869ab600a334a2e06ea33de3398fb5d594914a
12,569.825,0,0.0,127,6065.016218,0.006716418,0.009265038,0.152167439,0.0,Aug,1,1,2,4,returning_visitor,False,True,8.0,37cdb762f3bd47cddc2657c427442111fbbc045944786c1919e020ce4fd92293
4,48.8,0,0.0,11,344.8,0.015384615,0.054395604,0.0,0.0,Oct,3,2,1,4,returning_visitor,True,False,10.0,c26dee3371406735ae1804bcd573e779dd2e9b55341b54663ffb9616458cc517
15,304.5833333,0,0.0,33,761.2233333,0.007619048,0.020793651,0.0,0.0,Oct,3,2,1,3,returning_visitor,True,False,10.0,aa95ccc287956e7438538301b1ddaabfc3287edbe08c8f77bfe8c3ddb6041570
1,18.2,0,0.0,17,225.68,0.0,0.003703704,0.0,0.0,Nov,2,10,1,2,returning_visitor,False,False,11.0,7451c90990bffd44911c3bbe8010cdfd7c901cbc063d9c58e964bfa319d35984
0,0.0,0,0.0,2,34.2,0.0,0.1,0.0,0.0,Sep,2,2,1,2,returning_visitor,False,False,9.0,fc2e2b4888956524c25e0dc24630f89adf4c4f2abb050723b286e1cae3e8215e
2,28.2,0,0.0,7,212.5,0.0,0.007407407,94.01683315,0.0,Nov,2,2,3,2,new_visitor,True,True,11.0,bd8e429c14e008be41d4ddb4dd9f9d459d7c929948442150b0879b3caa7b0fc3
2,82.6,6,316.0,34,1446.733333,0.0,0.002439024,0.0,0.0,Oct,4,1,4,2,new_visitor,True,False,10.0,bebf5f4f123c55a706afc93ffc81c183c894926a98099780be30bc7928869890
5,39.8,2,239.8,216,14577.08498,0.002739726,0.013368848,0.888485964,0.0,Aug,2,2,3,13,returning_visitor,False,False,8.0,96b4cffa07474c3be9d73488e9ff051dda026d7f28fe50de017c9bdeaff5e60e
0,0.0,0,0.0,3,35.4,0.0,0.066666667,0.0,0.0,Nov,1,1,1,1,returning_visitor,False,False,11.0,a7f6ede868c7d3e816b013968aa9688deb64123262d25fa64dbaf231400faf19
1,0.0,0,0.0,3,178.5,0.0,0.066666667,8.04958574,0.0,Sep,2,6,2,1,returning_visitor,False,False,9.0,96b2fa0073163de2b9946caf84b426d7c0b4b955611cac3a28e18cc1de9e56d1
3,81.4,0,0.0,18,240.3,0.0,0.030434783,0.0,0.0,Aug,2,2,1,6,returning_visitor,False,False,8.0,4a8622d1917506b93fce0f87f3cb4a675b7abc5fecb3b54112e71d72995ec2b2
0,0.0,1,0.0,45,1165.84,0.0,0.034042553,7.198820003,0.0,Oct,2,2,5,1,returning_visitor,False,True,10.0,96dd9737e9a528f727b407399258c93e60fbe8f221e4f379cc7693dfc357a51f
0,0.0,0,0.0,10,421.6,0.0,0.011111111,0.0,0.0,Nov,1,1,1,4,returning_visitor,False,False,11.0,d177a29f31595d1548c91fd141102b99629aa89710539d4055f8ccea18165606
3,48.4,0,0.0,137,3004.628109,0.002380952,0.011750149,0.0,0.0,Oct,2,4,9,2,returning_visitor,False,False,10.0,3ce2eaead252d78d3f59683f176f3dd2de96a16bc6ea834b40ef25d82bcbfc66
1,11.1,0,0.0,48,830.3142529,0.004347826,0.017619048,0.0,0.0,Nov,1,1,1,3,returning_visitor,False,False,11.0,cda1de6a1937d07267032e8d410dade0e2df91365d2d7918090d5540aa7a6c75
2,53.85,0,0.0,2,161.2,0.0,0.0,0.0,0.0,Aug,2,4,3,1,returning_visitor,False,False,8.0,e45ca9bb876615e0cd4eb31e6d9f0bab1524878f03d6b0a78d336348cf0a28fa
0,0.0,0,0.0,14,598.4333333,0.014285714,0.035714286,0.0,0.0,Jul,2,4,9,3,returning_visitor,False,False,7.0,368c12c7a32a49f26b37c161e6f8fd9c193790878d1495c85bd0becfc8c8da46
8,89.9,3,20.0,84,1854.915556,0.004210526,0.012385965,3.170426459,0.0,Jul,2,2,7,1,returning_visitor,False,False,7.0,d33c7dd4a92232a43821760de12928aed557960ed9b6ab92fc565a2d0e79f606
2,23.2,0,0.0,5,59.4,0.0,0.00952381,32.73373471,0.0,Nov,2,4,4,5,new_visitor,False,False,11.0,469d71079fa25aeb5622a84e1c624500a98b70bfc5d21e54ec15b13071130aac
1,29.2,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,Nov,1,1,4,2,returning_visitor,True,True,11.0,142aab27cd790ca7cb51a5f2cfd445643a032d36ee17ab148c047c2ab235b87c
0,0.0,0,0.0,3,27.2,0.133333333,0.133333333,0.0,0.0,Oct,3,2,4,1,returning_visitor,False,False,10.0,89a734664bbb8484e6212f78034e76c03830049edb8cfcf85ee55ae1d5edf7e7
2,27.46666667,3,245.8,28,524.06,0.02,0.054666667,20.42600013,0.0,Oct,2,2,7,1,returning_visitor,False,True,10.0,eea072c33da291346ef677ba4cb5f461d3c5ef978b8edddd3bb9c24888902c0e
5,419.0,0,0.0,14,362.1029825,0.022916667,0.021979167,3.164088313,0.0,Jul,3,2,3,2,returning_visitor,True,True,7.0,62aab4d2e30ba91b496c6c6b00689610b3a66ede74c049f34a24b31b1084749f
0,0.0,0,0.0,14,422.1333333,0.071428571,0.103333333,0.0,0.0,Jul,3,2,4,3,returning_visitor,True,False,7.0,d4e10c9df896b69a5ee570cc4687751e42acc75cdbfe6d8102a474713fcdb63d
2,61.48,0,0.0,40,797.0033333,0.0,0.012539087,10.20777685,0.0,Oct,2,2,3,2,returning_visitor,False,False,10.0,9753cd20cc466ca656368b30c2863b130f7421619c1054e7eb4a7200535d2735
6,268.95,2,153.0,139,5286.587577,0.002959159,0.018209889,0.0,0.0,Nov,1,1,1,3,returning_visitor,False,False,11.0,1c65435233c3bf311f27d161367dcc275c054706eab5be69c445b044c4fda4d3
9,178.52,3,183.2666667,7,205.8566667,0.0,0.035555556,0.0,0.0,Jul,2,2,1,2,new_visitor,False,False,7.0,54be64abee15ec6ff647efea9e6159de84502f548d297f5358266ade6ae983cf
2,175.2,0,0.0,60,1635.466667,0.006557377,0.014754098,0.0,0.0,Nov,2,5,7,3,returning_visitor,False,False,11.0,691791eb46e25745e957fe1236ebecb30a0ba51a6ce0524ca19357996ab40a71
4,228.72,0,0.0,4,154.9,0.0,0.008333333,0.0,0.0,Oct,1,8,1,11,new_visitor,False,False,10.0,e34831a153b5c99643aed120c71c11ff156080d30ae2331400becb34861a8ea0
3,80.6,0,0.0,37,936.4166667,0.0,0.005128205,0.0,0.0,Jul,1,1,4,2,returning_visitor,True,False,7.0,5fdadf78ae2b5a674b509de169c2fb8c1e793a535dc1f20f814195413364b0fc
8,146.5333333,0,0.0,107,3739.635556,0.0,0.009316239,2.551140814,0.0,Oct,2,2,3,2,returning_visitor,False,False,10.0,6d3d68761be369339033bcd22d105f01b1da175bca49f90e423670aae580ef18
0,0.0,1,297.2,8,320.2666667,0.0,0.044444444,17.79528223,0.0,Oct,2,2,1,20,returning_visitor,False,True,10.0,7e15be490b54dfd16279715638596ba63a22b0cd40c90c244070e4ed9a18734d
8,101.1428571,0,0.0,109,1370.127838,0.004512398,0.019698317,0.0,0.0,Jul,2,2,1,3,returning_visitor,False,False,7.0,2a6f1689a65d72c24ec0d90049c0597337695c799a5a3c92e16cefbf59194d38
11,201.84,0,0.0,48,2074.401905,0.0,0.016071429,7.248757745,0.0,Aug,2,7,3,1,returning_visitor,False,False,8.0,4db8fc0c7a5288b7848cb3919e0b2b222ab8b4794b8cc65db07b42957db1cfe1
1,129.36,0,0.0,6,341.36,0.0,0.0625,11.27546478,0.0,Nov,2,5,3,1,returning_visitor,False,False,11.0,66a53b24af184333d14cecaefed17507683d9b828cee99959844a9ed9ffb96ef
7,142.35,0,0.0,73,3566.992857,0.0,0.003947368,23.15073799,0.0,Oct,2,5,3,5,new_visitor,False,True,10.0,465acd1516d9cd8ca6168e612d35aa26932261243bc980c8cb6bf2c942dd8377
0,0.0,0,0.0,10,349.1111111,0.02,0.02,88.39170518,0.0,Oct,3,2,1,20,returning_visitor,True,True,10.0,bb0ff7230035fc28af2ed1c113f8be24373326f1617f7da9cb09daab7b1cd3c2
1,32.2,0,0.0,32,396.4714286,0.021212121,0.050688705,0.0,0.0,Jul,1,1,2,3,returning_visitor,True,False,7.0,c85451033b1a92a23c7a0364ff64ac1477e72feeb87ad8c609693264c7c9ef5d
3,55.33333333,0,0.0,4,420.0,0.0125,0.0625,0.0,0.0,Aug,1,1,4,3,returning_visitor,False,True,8.0,d85bf8d1db982114c5388329f2d7546a95e2622bb5734768fdccdad3725948ef
9,103.9333333,0,0.0,16,172.1333333,0.012,0.049,0.0,0.0,Oct,1,1,1,2,returning_visitor,False,True,10.0,9d9c6a1c1edae7441c50e2ae78f1aa97c2043595b7f9cbea00f5f45f7e20a631
21,157.8883333,3,84.8,170,3888.278636,0.0,0.004514952,0.0,0.0,Nov,2,2,7,2,returning_visitor,False,False,11.0,8eab44e5fff62d265598e08b73d5a907bff363d822d2def955da3ea774527065
0,0.0,0,0.0,31,641.6558915,0.0,0.005376344,60.04472938,0.0,Sep,1,1,4,2,new_visitor,False,True,9.0,76caf3fd9375b05e97f6674b332d1380f67fa1859346ea1c2bce681ef58e8f71
4,82.46666667,0,0.0,10,153.9,0.016666667,0.016666667,0.0,0.0,Jul,3,2,6,4,returning_visitor,False,True,7.0,d6585d165eb6ecfcda2046e8db1220493252092c9088a68532e0cd8faa22cbb6
0,0.0,0,0.0,7,296.7666667,0.0,0.0,0.0,0.0,Aug,1,8,7,3,returning_visitor,False,False,8.0,0765ac1b0be0881e5d2c559b06cde60471a839304731697ecd2f94c6a0dcdfa6
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,Sep,3,2,3,1,returning_visitor,False,False,9.0,0ccb96576365a9ec5f20c2ce47d950af56c1b32741eaf9afad7ab98f2235e6bc
1,94.8,0,0.0,6,223.1,0.0,0.00952381,0.0,0.0,Sep,5,11,8,14,returning_visitor,False,False,9.0,e169eef7b1e05860e9ebf6a5a6ebf586406d991d24c9d76bb7974d3af0fa5dfa
1,21.2,0,0.0,24,1123.246667,0.0,0.017391304,30.04921703,0.0,Sep,2,2,3,2,returning_visitor,False,True,9.0,46dcc925463288fba443fba1c3dd5cd37cf8e48f53a11bee391c6fe238fb6cd6
2,69.0,0,0.0,51,2103.628837,0.0,0.015384615,40.659727,0.0,Sep,2,2,4,13,returning_visitor,False,True,9.0,b145f3aceb6c8b4e0683817f41aa29d81534d7d2e40c9f292a6094eeef9eb8eb
8,115.2,1,11.0,18,436.6,0.008695652,0.008695652,0.0,0.0,Nov,2,2,7,2,returning_visitor,False,False,11.0,baa8bc953ba1784607baf621262df79d8b7b77d3021a1178b65065324479ab1d
4,118.8,0,0.0,11,805.5,0.0,0.033333333,0.0,0.0,Oct,1,1,9,3,returning_visitor,False,False,10.0,d7ce80d10fa5e711af2fb08d7f6c8acb6e2021d3dac09aa3bd3d2de54e8a7b77
0,0.0,0,0.0,11,199.5,0.127272727,0.142424242,0.0,0.0,Jul,3,2,1,1,returning_visitor,False,False,7.0,bdf38327d9dc74dbc919e2ab08d3a163abb5f4fdbd794b253bcd9094ddc57f57
8,296.86,8,179.5,157,16093.30941,0.007903295,0.027247449,2.051882078,0.0,June,2,2,1,5,returning_visitor,True,False,,e87953ea68f7983626afadf33252c92ef05e61eb0212ca6f754c96212c6a3cd3
0,0.0,0,0.0,3,135.0,0.0,0.066666667,0.0,0.0,June,1,1,6,1,returning_visitor,True,False,,03468ed8c7ad2e7af3a71d9ff8d813218b501c2605798eb5f842e525745f34f5
11,361.6,4,112.6,12,147.7333333,0.057142857,0.055555556,0.0,0.0,Aug,3,2,1,3,returning_visitor,False,False,8.0,7e7d4ac995a87f69f8b585842acb77a5fc3961443710b141a7cff6ce826d2f98
7,61.08,0,0.0,39,1324.85,0.0,0.01627907,0.0,0.0,Oct,2,2,1,4,returning_visitor,False,False,10.0,71abc3b4d17f22db218e8ff50b92304adbbf0b321d32c8898831286fd7c92749
6,71.5,0,0.0,79,1854.26,0.039,0.06880303,2.852036737,0.0,Jul,2,2,9,1,returning_visitor,False,False,7.0,bc45f4eee2ae597c36c968298a95bb15530f99229f785c2378c8fc610f6ad8a8
0,0.0,0,0.0,14,1049.05,0.0,0.016666667,0.0,0.0,Nov,3,2,1,20,returning_visitor,False,False,11.0,aa81b60dbc3d8a414e84135a6d9c17ae05a10ba6817cc530e051ef1212cb43b9
10,168.9066667,2,18.4,36,853.8502721,0.0,0.007751938,5.6479944,0.0,Oct,3,2,3,2,returning_visitor,True,False,10.0,6e17f025c37bed51e1f73da4fc47ffd67c6cb0ad1e5480fa7f24237f9cb7ec96
2,42.4,0,0.0,5,163.2,0.0,0.028571429,20.71678117,0.0,Aug,2,10,3,3,returning_visitor,False,True,8.0,deac74ac79b297a9ef64f294cccc65ed7a894b148fe8cdb433c08d6ee593c327
5,34.44242424,0,0.0,103,1843.759347,0.0,0.019613005,0.0,0.0,June,2,4,1,2,returning_visitor,True,False,,3dbbc4643f8f3dccf1e765e0db73ec6c201c95b733b7b605c0a584d78f33e410
